,№ пациента (пробирки) ,"Кровь (да-1, нет-2)","Группа наблюдения (1-здоровые, 2-ГАГ, 3-ум.ПЭ, 4-тяж.ПЭ,0-хрАГ)",Местность (1 - город; 2 - село),"Брак (1 - зарегистрирован, 2 - не состоит в браке)","Образование (1 - высшее, 2 - неполное высшее, 3 - среднее)","Вид родоразрешения (1 - ЕР, 2 - КС, 0 - не родоразрешена)",Вредные привычки,Unnamed: 8_level_1,Unnamed: 9_level_1,"Профессиональные вредности (1 - нет, 2 - да)","Многоплодие в анамнезе (1 - нет, 2- да)","Наследственные заболевания (1 - нет, 2 - да)","Переливания крови (1 - нет, 2 - да)","Менструация с, лет","регулярные (1 - нет, 2 - да)","безболезненные (1 - нет, 2 - да)","умеренные (1 - нет, 2 - да)","Контрацепция: (1 - нет, 2 - да)","Гинекологические заболевания (1 - нет, 2 - да)","Начало половой жизни, лет",номер настоящей беременности,Аборт,Unnamed: 23_level_1,Unnamed: 24_level_1,Роды,Unnamed: 26_level_1,Unnamed: 27_level_1,Unnamed: 28_level_1,Сведения о детях,Unnamed: 30_level_1,Unnamed: 31_level_1,"Общая прибавка в весе +, кг",I триместр,Unnamed: 34_level_1,II триместр,Unnamed: 36_level_1,III триместр,Unnamed: 38_level_1,"Лекарственные препараты в I триместре беременности (1 - нет, 2 - ВМК, 3 - микронизированный прогестерон, 4 - антигипертензивные препараты, 5 - препараты железа, 6 - антикоагулянты)",Шкала Глазго,t,"Ожирение (1 - нет, 2 - ожирение 1 степени, 3 - ожирение 2 степени, 4 - ожирение 3 степени)","Гирсутизм (1 - нет, 2 - да)","Стрии (1 - нет, 2 - да)","Послеоперационный рубец (1 - нет, 2 - да)",САД,ДАД,"Отеки (1 - нет, 2 - да)","Периферические вены (1 - норма, 2 - варикозное расширение)","Матка (1 - в нормальном тонусе, 2 - возбудима)","ОЖ, см",ВДМ,"Положение плода (1 - продольное, 2 - поперечное)","Предлежащая часть (1 - головка, 2 - тазовый конец)",Сердцебиение плода (1 - ясное ритмичное),ЧСС,"Околоплодные воды (1 - не изливались, 2 - подтекание оклоплодных вод)","Патологические выделения из половых путей (1 - нет, 2 - да)","Выделения (1 - слизистые, 2 - бели, 3 - творожистые)","Вход во влагалище (1 - рожавшей, 2 -нерожавшей)","Степень зрелости шейки (1 - зрелая, 2 -созревающая, 3 - незрелая, 4 - не проводилось в виду предлежания)","Деформации малого таза (1 - нет, 2 - да)",Всего баллов,"Риск (1 - низкий, 2 - средний, 3 - высокий)",Биохимический анализ крови,Unnamed: 66_level_1,Unnamed: 67_level_1,Unnamed: 68_level_1,Unnamed: 69_level_1,Unnamed: 70_level_1,Unnamed: 71_level_1,Unnamed: 72_level_1,Unnamed: 73_level_1,Unnamed: 74_level_1,ОБЩИЙ АНАЛИЗ КРОВИ,Unnamed: 76_level_1,Unnamed: 77_level_1,Unnamed: 78_level_1,Unnamed: 79_level_1,Unnamed: 80_level_1,Unnamed: 81_level_1,Unnamed: 82_level_1,Unnamed: 83_level_1,ГЕМОСТАЗ,Unnamed: 85_level_1,Unnamed: 86_level_1,Unnamed: 87_level_1,Unnamed: 88_level_1,Unnamed: 89_level_1,Unnamed: 90_level_1,Unnamed: 91_level_1,Unnamed: 92_level_1,Unnamed: 93_level_1,ПЛАЦЕНТА,Unnamed: 95_level_1,КОЛИЧЕСТВО ОКОЛОПЛОДНЫХ ВОД,Unnamed: 97_level_1,Апгар 1 минута,Апгар 5 минута,"Первичная реанимация (1 - нет, 2 - да)",Длина,"Пороки (1 - нет, 2 - упущен)","КТР, мм","БПР, мм","ТВП, мм",Кровоток в венозном протоке (1 - норма),PI,ПИ в маточных артериях справа,ПИ в маточных артериях слева,"Структура плаценты (1 - однородная, 2 - неоднородная)","Пуповина имеет (1 - 3 сосуда, 2 - 2 сосуда)"
Unnamed: 89_level_1,-0.07432393153798075,0.13858355913740392,-0.09390607502344858,0.08412583262947028,-0.11055543971186307,-0.06083294917787094,0.061535253459706576,0.06721406743571018,,,,,0.00591653947056202,0.053718349599300455,0.06264553513412498,0.04767928589694389,0.04169599332213107,-0.02204073495077618,-0.010673516385403443,-0.019749218905783725,0.05855078853642138,0.08079277802715105,0.06825150889255951,0.12602873137781592,0.012587133563898496,0.04135075937667802,-0.055145381195403805,0.03666133715069907,-0.07431928180425161,0.020861249987062444,-0.06402977670967008,0.05155941811807686,0.0925145818309015,-0.06900536139404748,0.0330489800819013,-0.11376335097380855,0.03961992531024442,0.05116511029193251,-0.07551680678198892,-0.0508206880557858,0.012942188909401188,-0.26635622260783726,0.009523456327314864,,,-0.02684887354930002,-0.024213494495955633,-0.0648262215002427,-0.049019112288518324,-0.040785808362060944,-0.042629933821092536,0.033239364376360755,0.021494959502423583,,0.1135717173532228,,0.04750418496671252,-0.03283751310024727,0.05286113410284969,0.0694185658984064,-0.10116670841120387,-0.16064483268193577,,0.017798111876903003,-0.005563456153118583,0.0037110330183512848,-0.02700701807695763,-0.0018631531555211636,0.024985099028574546,-0.03543006094936293,0.022600818642386864,0.014359291451176802,-0.006055344653429047,0.0124905484012954,-0.014953531284240141,-0.1212199068861153,0.13131345203298023,0.05938923084917102,-0.019011916424785967,0.006017988715869778,-0.057742025046563616,0.057613935492341714,-0.08809513679222616,-0.011167842849827542,0.03625367680362793,0.05913553678694952,-0.03209001260605996,0.034381291629343703,-0.06587531446966584,1.0,-0.04611999344162885,0.04954521660744944,0.19981042012935388,0.07605940173103283,-0.026022566964409417,-0.03726476377337304,-0.003847717770006078,-0.07178302100407044,0.14423347103519393,0.19922778853094994,-0.03142757602368726,0.11199324441029115,0.10261663784536369,-0.03850470912228885,-0.044892892270058736,-0.009434584749431199,,-0.0612037027079786,-0.061724050448100164,-0.02873865091981613,0.04316057041639897,0.048623796866836315
Unnamed: 90_level_1,0.04375214457415391,-0.13070995942453395,0.0797271953332389,-0.10432699344700101,0.05695119448113841,0.1169127965420008,-0.03158174473021492,0.1295176701256058,,,,,0.09058679511828072,0.008179920804401473,-0.09729333945868664,-0.004411985883738676,-0.035049697486984874,0.034575934878677606,0.00952148602223774,-0.016753638981353472,-0.029225260756042527,0.058269670304208904,-0.014972133794816968,0.1137880909578306,0.0477383233695167,0.004685523885428281,0.026845511247838207,0.14446073522788846,0.04316454181947965,-0.01459508187788608,0.03368100426501765,-0.061587421467235746,-0.1263783622171877,-0.1298057558379367,0.09629990825514052,0.04620895969767208,-0.01638678348612512,-0.14733474062528262,0.13729167263932343,0.07963194469966195,0.08481015764670695,0.004194643300242078,0.06224644204076827,,,0.00441492713257121,0.06691498242830997,0.1395310038759431,0.10841395724791233,-0.030989849018545176,0.04502788788978208,-0.10792727800917873,-0.15437408862187113,,-0.04317000048599082,,0.0038531515096698983,0.04775537290339506,-0.01269154250348441,-0.0005001593104821928,-0.005583764119612292,0.0059779019172179195,,0.00975450401656058,-0.022505886710800546,-0.021464993481694523,0.004639152253559248,-0.0722319913577767,-0.07919179274700669,0.20425441097039126,0.027314323600066644,0.022447645968757216,0.04666058748226449,0.019855729387618804,0.021442858612353677,-0.07783890934575184,0.03813573057329984,0.12746073472448172,0.016480777847530312,0.020578997164359413,0.0046080673617046345,-0.06862002516625447,0.06467835701861006,-0.09253417687041951,-0.030570090502596212,0.08365517670761939,-0.05363576360028804,-0.14618200987473726,0.14702300786295527,-0.04611999344162885,1.0,-0.10109038275493,0.10542916315251356,-0.0987301980194904,0.017297908079050368,-0.08533060255571523,-0.08453560080375318,0.0066326009125702145,0.06779282411783384,-0.05797267011090349,-0.010126024817300225,-0.028778814723019963,0.07859211888766847,-0.07177530642721683,0.0060386710823596805,0.024344303323902642,,0.08529453706369086,-0.1222377898324324,-0.09258957127160723,-0.17396799237712376,-0.059244801916145076
Unnamed: 91_level_1,-0.1802910926131741,0.12082887063196394,-0.09715933872527788,0.026395208014655325,-0.06847846735158886,0.012541651072695517,0.22755429300120525,-0.016450923049242873,,,,,-0.08955482816070134,0.05957983494818722,-0.049325946503554825,-0.05491351573454562,-0.0023846242158238385,0.05782775049476138,0.03846789021070674,-0.03706205646116401,0.10602403534930568,0.03963947335333488,0.05592792548482453,0.10300234506716749,0.03701622432132101,0.04620958985707245,-0.057856910281896955,-0.010784613624569273,0.04425732106420065,0.0030162867300296777,0.06113721970646704,-0.040369121943405605,0.3288398572675923,0.03286261660049264,-0.057275617619874195,0.09057781085836,-0.16635897299064614,0.21964661466488267,-0.21385578512024106,-0.02046650643180565,-0.03587439245345809,-0.2002357262927413,-0.03167380126232954,,,0.01009310507051653,-0.10645402651229588,-0.07547455938533267,-0.10938879085503887,-0.004044895540802498,-0.11432894102639138,0.0934838288994619,0.612610346039413,,-0.15964760746154982,,0.12461058372458851,0.013417689736249471,0.07109539460915885,0.06806292982686765,-0.012480131153574166,-0.2577042915268909,,-0.06316260030951096,-0.04898249289878222,-0.06443469821073004,-0.054984603676156305,0.20198626729722957,-0.010089942712244542,-0.050962017022209066,-0.11032835632634122,-0.17851608775672673,-0.13434427125357362,-0.06283739200187974,-0.055581206390487595,0.05720258340216798,-0.1125378350996549,-0.04815732236586719,0.07556533644132994,0.03817074930427433,-0.05457240178646685,-0.021066219441220786,-0.13752452276431743,-0.02252662818676194,0.11654597537055013,0.12966456004507346,-0.013586814475869905,0.025052880390957766,-0.008065505747554233,0.04954521660744944,-0.10109038275493,1.0,-0.08229125711217852,0.9179753274281917,-0.21091367588312032,0.3728124779466543,-0.0310286065827361,-0.33918755250618954,-0.20242601967746288,0.06150399635715464,-0.04016982778399524,0.29065445103320037,0.10323863908187851,-0.028293261631842766,0.10248407829928091,-0.06349573235042269,,-0.07824739312573578,-0.07723818405825161,0.01738146937426256,-0.12474854522053787,0.035802204854954243
Unnamed: 92_level_1,0.08598100803101538,-0.06126002841824986,0.012775609952537157,0.12741566697196197,-0.06494565065827235,-0.08279598323532969,-0.031275046631817474,-0.021432816809909314,,,,,-0.041217418460508214,-0.001740640241375843,0.03130906819585644,0.011768197374472189,0.039971784265366773,0.04391312928199289,-0.0001512963946171022,0.12140581227043314,0.02448819245441566,-0.0739416418361026,-0.018182569490917382,-0.0197836419712851,-0.023993647506760394,-0.10026022472808692,-0.018024027270600703,-0.027243410149163753,-0.03619574007999809,0.042489799759145234,0.026884559019013016,-0.02463678150812796,0.007489271764646353,0.09978848291151883,-0.09799113602430898,-0.07436118301066828,0.13012221153918244,-0.0032906965829253114,0.0294764265183933,-0.024430401757804664,0.001499017836211649,-0.2286481194298049,0.06473274431590842,,,-0.05316287180259234,0.08679088683086664,0.07097452554959413,0.1156307911928074,-0.02923132773080342,-0.054939578874671345,0.1686088022399602,-0.06424142521670052,,0.1943085518909022,,0.012213078939886816,-0.009033019311831522,0.0026990558603036167,0.008902972663842063,0.06658759489314438,-0.0926141775361387,,-0.12277245893124568,-0.09873465035573134,-0.08107314283151494,-0.009579206206175214,-0.06142837026133885,-0.01665876559910452,0.12165036910102678,-0.01537424204571306,-0.009141009482161948,-0.04595325384983364,-0.03865778032720269,-0.01626276524645915,0.12604862546545,-0.00047204451191391915,0.02808376235486237,0.026569392533278467,0.017137121384203,0.0969214795604993,-0.0029088168159088603,-0.02161320517775171,0.015128338687147337,0.20614948886529932,-0.012503330391421954,0.010130037791492746,-0.0010571759277663154,-0.04325540698434279,0.19981042012935388,0.10542916315251356,-0.08229125711217852,1.0,-0.08656909384345635,0.045851797627582,-0.12413958769948859,-0.02712549404541052,-7.075314389238133e-05,0.6834875857277503,0.17053256470667008,-0.038013219147582884,0.10594083413671385,-0.0032084837466752297,0.08496427536013237,0.015429228382039256,-0.024792588169943734,,-0.11948729819112558,-0.15375120852942661,-0.008498622746662618,-0.05937482022550934,-0.00973970540348512
Unnamed: 93_level_1,-0.20552255575337317,0.11088396827903796,-0.16418345565802436,0.028718576864712204,-0.09042396690718085,0.026772526156874768,0.18086530976123702,-0.012789548815331415,,,,,-0.09299945726628907,0.033571170590666694,-0.041156872835104066,-0.04950362531940549,0.019606007074730848,0.042922826430594606,0.04832945920088583,-0.048048743607390705,0.08556169089274449,0.059850911419443896,0.06544406252072225,0.05640401766508844,0.03684559649687435,0.07749954772190809,-0.06472149711976752,0.028155478254192116,0.02173269006780731,-0.0027386858640128806,0.041638235441831165,-0.06021176489509578,0.2925927816701252,0.07335896119631079,-0.09828042485834974,0.10134556240557172,-0.19941434819230233,0.2388856126215223,-0.2273789564432366,-0.04273387896687176,-0.06662117670692952,-0.18504434674483725,-0.09142445211371418,,,0.019765114130608743,-0.17065546305879378,-0.12681002613481693,-0.16109819733628658,-0.003763235305943221,-0.13429026256098262,0.040191330281705684,0.6216788069376658,,-0.1919275654417511,,0.10245128128502853,-0.005903771291728168,0.11395699198103999,0.10995850103433671,-0.05883772465433471,-0.32130555820450063,,-0.1206448434185844,-0.09165829668994782,-0.10907050913291777,-0.05716363974180558,0.2862630484069643,-0.0012726210379702953,-0.058029162119598326,-0.07868075044940841,-0.19577216881868326,-0.11817756908925107,-0.051972243821304304,-0.05497971057750104,0.02922555639977062,-0.13194135529542583,-0.08954339594726367,0.08073406342130315,0.022302340841431654,-0.035406617442071964,-0.019869373702866077,-0.16572830826810858,-0.00016543655369648269,0.08600552135006154,0.12088192816698644,0.018686447817490834,0.026557441337051575,0.05867191946063595,0.07605940173103283,-0.0987301980194904,0.9179753274281917,-0.08656909384345635,1.0,-0.17905368341464353,0.3275075628625073,-0.007526470611886538,-0.35762877699753554,-0.20303730184766378,0.1288314868783095,-0.11115775616203805,0.31354247125195384,0.1417912340097223,-0.04081929429656343,0.03178813812653075,-0.07449677790484492,,-0.0733061312658099,-0.06822717557666759,-0.019333254681515834,-0.09447213465993495,0.024164729600442757
ПЛАЦЕНТА,-0.000833438173719427,-0.04052012038873878,-0.030630065617138345,0.03384133699485017,-0.09199143730845104,-0.06939730685671408,-0.01765818321374924,-0.027355623100304014,,,,,-0.055664003766347635,0.06282983591545484,-0.0017010747667904167,-0.03470626664591034,-0.05591383483315223,-0.05157106231293953,-0.03905168078808135,0.006565967956760094,-0.10167126828329659,-0.009296687133464099,-0.07203576957997922,-0.033958715587629446,-0.07108281772888736,0.022101883848402754,0.08011174730456143,-0.011212481831985498,-0.04449764583386804,0.06752727176272441,-0.06531081906174875,0.08496378631394945,-0.08847915306591106,-0.05520830346389058,0.06390717691808806,-0.09577483000974497,0.14632518748269083,0.01345478077572556,-0.0015485998742957843,-0.01285364315279991,-0.06333170333260485,0.0044944059533179636,0.04698355819258138,,,0.0033552135648821733,0.015670732797927057,-0.00030647969654510194,0.03062876924555389,0.026830669362299726,0.07142857142857148,-0.10744984834420641,-0.12855797359196824,,0.08980009657237442,,0.0752606570651128,-0.09260242047352989,0.04347464992789545,0.05891646547605537,-0.08389884808623187,0.015869481386442282,,0.029882158031132113,-0.004667817625882342,-0.07374436821278928,0.021466777854527417,0.020006141991921904,-0.039223680751594124,-0.0040914567365668095,0.017890635418498967,-0.058277295983189134,-0.005792503606216174,-0.057021294907988976,0.00271321265707242,0.019408357149140423,0.11896726235131388,-0.03048975129312914,-0.06520069702600217,-0.06314208494792586,0.0403227305776309,0.07361093828964659,-0.05444360089935092,0.08051160149476892,0.03997507395440657,-0.09215383816447809,0.07837102405091818,0.08641291660658712,0.001748174218520286,-0.026022566964409417,0.017297908079050368,-0.21091367588312032,0.045851797627582,-0.17905368341464353,1.0,-0.09449889775771401,0.026830669362299584,0.0688156047987988,0.05285790253701565,-0.0978172117503305,0.035605944247956614,0.02702705338860487,-0.036139395955471665,0.06919548221288402,-0.03485793970060247,0.06892649953373113,,0.061578783203313656,-0.05871632272337754,-0.1314447335471684,0.03176118837873492,-0.11370930582411894
Unnamed: 95_level_1,-0.05035611753813652,0.13020696107782478,-0.1107908543142128,0.0058331517380398904,0.016341896432502317,0.05518530714900342,0.06905903402706527,-0.06136546680117113,,,,,-0.02724525219633339,-0.013766221465427499,-0.07236254038073991,-0.09402271595196876,-0.06161231070367755,-0.049421620263116,0.06756647384524361,-0.054026475307638065,0.1142972113220328,-0.00023986330289941306,-0.071597988329899,0.11782139300896696,0.036347828742179386,0.04086787829449985,-0.06242215260295276,-0.0470567099359372,0.14263884613603414,0.054682005331835266,0.00561693592219442,-0.009806968417657266,0.14238779422313566,0.018555027307806535,-0.041765679023564185,-0.1477896529022029,0.040762598868332924,0.0777268458520474,-0.1012447246752198,-0.07341031765677011,-0.005616935922194772,0.005974137430472793,-0.13121205037437494,,,-0.0162314394105803,-0.06739562293450638,-0.0368092516584788,-0.22522157948414614,-0.032305307728753674,0.03421173788116409,-0.12881479323223133,0.16762648014595574,,-0.18103292688199452,,0.0886730629844006,0.21973674555131917,0.06996752532107556,0.0998485315357268,0.012101103635250245,-0.024326004380497302,,-0.06501757622142203,-0.03294095676337112,0.08347913013468912,0.029404393228965854,0.04064578761054414,-0.03699522268535984,-0.12310435341009882,0.00809575951647602,-0.02506868812928985,-0.09813009539790372,-0.0565292402587658,0.0031593661160851725,0.0625958303609343,-0.15347856680472463,-0.023019940260426426,0.01760711838496807,0.01793547818223566,-0.05811026862273234,-0.11070697181104028,0.09484894499876757,-0.11779856809548021,0.08841635504757116,0.07764782850008412,0.0010068630545461421,-0.054424595928955384,0.015647845074960583,-0.03726476377337304,-0.08533060255571523,0.3728124779466543,-0.12413958769948859,0.3275075628625073,-0.09449889775771401,1.0,-0.009806968417657538,-0.17293671858833365,-0.1648863879053337,-0.10995355064115475,0.009779358056548254,0.0015167770771718101,-0.04876359645401991,-0.04372725766743136,-0.022674257867023803,0.005964042491454802,,-0.12490575291234554,-0.02160867712772884,-0.01380574391920692,-0.005792795548556188,-0.048007757732147036
КОЛИЧЕСТВО ОКОЛОПЛОДНЫХ ВОД,0.0662748292948991,-0.021677749238103713,0.04248016013013675,-0.08033003108383699,-0.07321628085116343,-0.13758244003359232,0.04101944947083377,-0.03130244758935002,,,,,0.15897016107942225,-0.02347586015293325,-0.036288378244049325,0.041540649239726724,0.05484084971070855,0.04335549847620672,-0.020277677641345082,-0.07559961486630291,0.014530657587873046,0.004376776288717504,-0.06503324771430916,-0.057849084525760465,-0.048499993179689185,0.02167774923810296,0.2564668573776027,0.06172686248105445,-0.06780366299310296,-0.026811757618593487,-0.011646819280339858,0.3842105263157897,0.009957284090222137,-0.13850707753149596,0.1813606896510808,0.04335549847620641,-0.02007613155558616,0.057936221832415716,0.0067150585036889485,-0.029883216723386268,0.01164681928033926,-0.05155871359049483,0.16939212932866665,,,-0.011846977555182128,0.08611315248740098,0.0696636696209829,-0.10814761408717558,-0.02631578947368407,-0.03130244758934999,0.14174820339119934,-0.04279928705005908,,-0.03355307996808592,,0.08555399810014587,-0.016513705870959745,-0.03355307996808601,-0.03355307996808601,-0.006857402603679508,-0.027467552518065576,,0.21639148521682217,0.11699952595161409,0.18820321503476162,0.042467635714559845,0.007986977282355071,0.004344372255711151,0.003787677699141514,0.0995865115766918,0.06710829956621742,-0.016208188524085294,-0.030908656184350302,0.08655728077081148,0.07768970885908835,-0.034859968810765266,0.0008300443590014186,0.003818032664688777,-0.0015233209899309,-0.1191782163661999,-0.01231253997367741,-0.014818944876649783,0.02217601176527206,-0.111960475461987,0.04978855326181823,-0.02040389799064402,-0.023617938098615395,-0.012198782694734758,-0.003847717770006078,-0.08453560080375318,-0.0310286065827361,-0.02712549404541052,-0.007526470611886538,0.026830669362299584,-0.009806968417657538,1.0,0.03450985812918645,-0.011243181834339998,-0.05616005961955011,-0.02027767764134505,-0.06739424973388752,-0.05173182753754825,-0.030338005975701784,-0.040953030784055336,-0.011052446838965342,,-0.08071364936634562,0.0022007819926507053,-0.031131147260126554,0.0805647205624798,-0.020277677641345
Unnamed: 97_level_1,0.029696778849306188,-0.037372557018920796,0.011616525168328245,0.12323570817492997,0.019469917843909907,0.08415449505984582,-0.06208091259430156,0.05238580016364029,,,,,0.01878838932098755,0.05730841063162272,-0.017788787074428068,-0.04226535981510179,0.05200025695229335,-0.05207651387882513,0.13238506242418857,-0.11473678029851259,-0.1220296862717206,-0.1116916814614331,-0.05462928416700232,-0.06238832130691994,0.07997326134900122,-0.01776728120571682,0.02035937748327009,-0.09643141004227072,0.08144245876525379,-0.025845171293097262,-0.030941686409617454,-0.014800564154543188,-0.033920532905674726,0.008046554826716148,0.02730101918151296,0.06739313560789022,0.024114471758671343,0.0474850564044706,0.009116388900599908,0.05081941706607349,0.0437791946008419,0.11580733748714382,0.04407520005553201,,,0.08278519114785188,0.00448116408352926,-0.04702329094007276,-0.02506337689762402,-0.04090608183416494,0.06224368294473501,-0.04203686378811551,-0.2606477658629048,,0.11889186177857386,,0.09877513754785491,-0.04387136918853436,-0.13305694401440593,-0.15694199899783848,0.08193171662115646,0.1722606397375641,,0.033241752105612345,0.04337508773341702,0.121245406585111,0.0766466923874505,-0.06442372604660321,-0.12837999977025463,-0.06147424161745154,-0.0875713723113658,0.042440355780462326,0.06252922622904118,0.06011721741534133,0.05164574917692054,0.07275497272512395,0.09718085184663779,-0.01310993355711801,-0.07972196339110729,-0.0029672562735088745,-0.07740806251690943,0.039977031605927395,0.045169307595903554,-0.04051600102048742,0.01846128616406914,-0.02455535067594071,-0.006567470612177657,-0.06947711258370319,0.029590767387312266,-0.07178302100407044,0.0066326009125702145,-0.33918755250618954,-7.075314389238133e-05,-0.35762877699753554,0.0688156047987988,-0.17293671858833365,0.03450985812918645,1.0,0.05147697748504302,-0.00798568633580549,0.17336139126977082,-0.10228357960255796,-0.23563610465780602,0.14218181664816187,0.055392423195626386,0.1139072691836683,,0.10816989037524156,-0.044564389246882864,0.0698005885450702,-0.01329739415710841,-0.14327387708245518
Апгар 1 минута,0.08211970594827196,-0.055569727829053006,0.012508275340255701,0.08866071185528017,-0.02748935523169047,-0.04985211061060837,0.04614965885645322,-0.021015792574958052,,,,,-0.02161044971129864,-0.011283578828825296,0.025795248175963414,0.049546122485466956,0.017572690889545075,0.019948107425813797,-0.004331726721095638,0.0721349877110325,-0.01141193265892142,-0.06427911473385249,-0.019037777126619942,-0.04606069615607588,-0.02007364429406085,-0.06554378154195986,-0.04834108828904469,-0.02591754707136598,-0.02946795553192089,-0.01738717456855751,-0.014927992993502942,-0.056215909171699135,-0.046345937719175896,0.07305665408040184,-0.07313468744702853,-0.0680372949701866,0.11579415357371588,-0.036303995376802095,0.053485382192980054,-0.043289237428508195,0.0024879988322504057,-0.12959324985741502,0.05276097393373689,,,-0.035852387064501265,0.058190677140439455,0.044098935729473994,0.10781186505838164,-0.005621590917170002,-0.01623947608064941,0.10016867647760999,-0.1421219573150259,,-0.016127154460087882,,-0.008023646629140837,-0.0035276653594542317,-0.011647389332285736,-0.010154134289684895,0.05090463084982734,-0.02933815531296461,,-0.09865372364809238,-0.08562987677229994,-0.06364736910569449,0.007669995665770925,-0.0792206367065226,-0.0126206185091032,0.08125874185571674,-0.00033034920259093244,0.020499222477323102,-0.007111118731036034,-0.020845919365653005,-0.0026030182766142583,0.08494669845971478,0.01862786824866862,0.03032077155149341,0.005342498874994278,0.010150399222452233,0.07405309528968329,0.0036437504361002565,0.0055771205479486176,0.01112424418392816,0.13439683841140568,-0.035316922429728385,0.010150845758813535,0.0010872495448760913,-0.031289361958355466,0.14423347103519393,0.06779282411783384,-0.20242601967746288,0.6834875857277503,-0.20303730184766378,0.05285790253701565,-0.1648863879053337,-0.011243181834339998,0.05147697748504302,1.0,0.1927008082800427,-0.03320990486173361,0.05227634515946098,-0.02946927074378664,0.0666911269080642,0.006541600182749171,-0.001590498327002174,,-0.06629017848378635,-0.08937490487379895,0.0003922118645615424,-0.01652186136155333,-0.004331726721095669
Апгар 5 минута,-0.11183818095549676,0.06939315030888248,-0.15420734707052092,0.07232240871275489,0.04764428069823787,0.050638820791952345,-0.012036595952980605,0.10378167588144839,,,,,-0.09509431708995073,-0.009393640653888419,0.0028373287408423997,0.22670687997523503,0.04571675187301935,0.046262100205924084,0.1090871271069953,-0.012772417291637353,0.021376115807644768,0.027364455052737536,0.0992707566918749,-0.13713292556093432,0.05943334911167102,0.03180519389157191,-0.2766790024044018,0.030235488295857125,0.03367984532565047,-0.3046118616381116,-0.004660363214280068,-0.4212004471466322,-0.010434422524798266,0.19956582606915615,-0.2286583493703973,-0.017348287577220112,0.007020066355418154,0.06336584006687408,-0.07798599989196346,-0.23055521974481286,0.004660363214279164,-0.036885236603133836,-0.015596835115381083,,,0.08427474900266212,-0.20841056808196123,-0.22361343407372378,-0.012020620066886582,-0.01053001117866502,-0.0512943915276123,0.016602857604217564,0.1035073954648113,,-0.04978787444817972,,0.028806333009911932,-0.006607801282050892,0.059297917882102494,0.08353920506660953,-0.008689092637494518,-0.09671972756601029,,-0.20598202440400382,-0.17193094521239838,-0.19012674064759638,0.030855449656674642,0.061033971788000685,-0.02295093305131974,-0.04140542745223297,-0.08588024709006321,-0.1164796054408608,0.03825408966599473,-0.00373382914069481,-0.01272194212111014,0.03297171992534265,-0.03823232308244035,-0.002366456904632163,0.09539612534722676,0.09906631369191543,0.03041644920868117,-0.0013379316689096515,-0.07724982215149954,0.010344551904693557,0.17988892984713448,0.026003095012888174,-0.0015832531225400202,-0.0068371286659512495,-0.011402160691551606,0.19922778853094994,-0.05797267011090349,0.06150399635715464,0.17053256470667008,0.1288314868783095,-0.0978172117503305,-0.10995355064115475,-0.05616005961955011,-0.00798568633580549,0.1927008082800427,1.0,-0.12531496419729188,0.31425734784730763,-0.02069999544600128,0.07974041141479445,0.019757854950263432,-0.012636250067065419,,-0.07469583708426858,-0.02684244235355219,0.04737749917341118,-0.018052832844984292,0.05048660428092325
"Первичная реанимация (1 - нет, 2 - да)",0.04301732435076076,-0.11692679333668687,0.12473988664728476,-0.11219093348196883,0.05470732932414762,-0.018787360251075864,0.11378739092043927,-0.024120155780873943,,,,,-0.0222717701593685,-0.018089365132310565,-0.015427350827079332,-0.14137405492590563,0.04225771273642653,0.033407655239053875,-0.015625000000000153,-0.024595886570880545,0.0839746772878403,-0.05691148813553956,-0.05011148285857996,0.08712525788926011,-0.03737175463759707,-0.05011148285857965,-0.02906190968595495,-0.04838380644572247,-0.05224623120090891,-0.059028133610095575,-0.00897447698272195,-0.02027767764134534,-0.10083009943841689,-0.07246886304552534,0.1333733359497887,-0.11692679333668532,0.18563637973005273,-0.07142857142857134,0.10607315171917914,0.07051885516833341,0.008974476982721651,0.04076057017297987,0.09768352647343408,,,-0.068465319688146,0.03829314639967431,0.04615159834227452,0.0069444444444444545,-0.02027767764134503,-0.024120155780873835,0.0047707176976229835,-0.0712909161699491,,-0.025854384499750742,,0.055472451538105795,-0.01272466496398169,0.18421248956072572,0.11419019820723358,0.01188896305334508,0.08889371681906552,,0.2161298959544439,0.1614935916522544,-0.017504174302083737,-0.021662431018839457,-0.00031921054590692877,0.019067840502868513,-0.20042373059586469,0.1251115340320312,0.11259914051869174,-0.04161215825973584,-0.05788071032803455,-0.03852877107005923,0.0017869833178269761,0.02640633987806993,0.14181623081493394,-0.012349553982603432,-0.014038025627886955,0.023961705411008505,-0.009220635846443915,0.01078614541400082,0.036659653745042674,0.023125788786829596,0.14652607122272915,-0.023549937351071325,-0.02126061207423169,0.07989717026069836,-0.03142757602368726,-0.010126024817300225,-0.04016982778399524,-0.038013219147582884,-0.11115775616203805,0.035605944247956614,0.009779358056548254,-0.02027767764134505,0.17336139126977082,-0.03320990486173361,-0.12531496419729188,1.0,-0.3099689190302348,-0.03986205025895508,0.0936659671564635,0.04420743059093211,-0.0013625257071781063,,-0.012374938111299081,0.14418931770206356,0.08796162268958484,-0.034764400410643964,-0.015624999999999932
